"pid","s1"
7626,191308.201770019
7627,393416.980815813
7628,376220.986975631
7629,620644.957423549
7630,539953.851704707
7631,452718.753949645
7632,243884.959706039
7633,249761.411762485
7634,276474.36280416
7635,419553.444735712
7636,432917.737493084
7637,348581.874545027
7638,163013.83528004
7639,79056.2346694762
7640,386850.405137102
7641,387641.072062115
7642,299239.679211481
7643,72562.8563378485
7644,227969.34973082
7645,57699.9347875101
7646,542654.898917657
7647,264868.43950415
7648,154773.603492902
7649,96532.0168237653
7650,151484.771970054
7651,93625.638124213
7652,50851.949593004
7653,293806.50752083
7654,316604.326043569
7655,663133.545761797
7656,410188.485143328
7657,251023.201487498
7658,240916.604302516
7659,250244.952213471
7660,415785.996538875
7661,99489.4306367711
7662,561485.924809856
7663,478435.179414048
7664,412548.337003531
7665,587875.184431006
7666,56947.9791485741
7667,525453.901432077
7668,658407.268794119
7669,438007.051021901
7670,548375.953978617
7671,444745.370759187
7672,100196.651821461
7673,497221.704479745
7674,445042.03396178
7675,267897.881565161
7676,255136.036438598
7677,109655.205513146
7678,62407.9931623762
7679,237714.718289685
7680,616567.31638336
7681,340311.335060057
7682,387966.871605464
7683,303091.297806983
7684,603486.188783162
7685,260936.572391427
7686,202907.636310468
7687,310834.812199789
7688,211495.407996703
7689,211033.148005598
7690,238767.323806321
7691,318137.810792838
7692,83113.6596734349
7693,175946.010067326
7694,227753.33205994
7695,631049.939005695
7696,265575.65764119
7697,329338.693003839
7698,374550.926326129
7699,423277.681546246
7700,470612.286900039
7701,451996.748436045
7702,266897.649828924
7703,389907.230566367
7704,156237.980436526
7705,161437.796746568
7706,62353.4711917482
7707,175597.706169398
7708,263317.92328849
7709,268237.209160226
7710,556875.665144819
7711,240233.694450003
7712,221874.741339891
7713,453879.338594553
7714,288158.783757599
7715,114749.175680024
7716,261193.914195194
7717,453650.72649842
7718,321011.662692407
7719,238706.106667578
7720,368796.157344348
7721,348803.564544954
7722,305608.8691092
7723,225352.746198174
7724,584391.297964429
7725,301352.629747188
7726,479999.495347685
7727,335787.955915289
7728,193682.868836249
7729,380442.831423469
7730,350135.869231148
7731,219816.835817852
7732,286552.905539214
7733,709732.153494606
7734,478539.518682802
7735,604476.334149268
7736,457374.611376393
7737,235632.115804616
7738,421854.495456451
7739,575454.439963858
7740,199374.031900126
7741,321437.632352112
7742,381116.289300503
7743,575385.205583601
7744,466329.616686878
7745,335053.377439458
7746,439037.281696185
7747,235904.449245048
7748,266124.111240492
7749,789881.069984098
7750,379988.36246549
7751,90330.6705240284
7752,404292.82242288
7753,376116.690396988
7754,108235.767606884
7755,168543.609141456
7756,173134.71653709
7757,558854.514165532
7758,52915.3613476384
7759,65869.5559300657
7760,85034.772793865
7761,366518.882673354
7762,138199.156391828
7763,140715.17749699
7764,249181.308205291
7765,341009.615956486
7766,201116.268296979
7767,208763.725134016
7768,23317.0874817786
7769,255664.321921651
7770,144150.457870727
7771,353512.536161266
7772,150214.817881465
7773,107559.478671497
7774,223303.067888907
7775,665634.784608232
7776,379635.77391486
7777,457555.555410507
7778,71186.5228319178
7779,219358.242688679
7780,550652.598297906
7781,328207.895109816
7782,139456.195806041
7783,573210.878936276
7784,681298.880269153
7785,118071.72913355
7786,50126.6952551034
7787,173343.848524682
7788,420322.342961361
7789,262949.18319764
7790,253092.35550333
7791,392571.159334063
7792,318424.13483532
7793,243042.095492809
7794,346287.52595445
7795,78905.7752863519
7796,466521.347901634
7797,607592.570607032
7798,392895.162830198
7799,175976.912759428
7800,145273.202955112
7801,514653.720713803
7802,613753.386196394
7803,542424.489344129
7804,304694.154255119
7805,36622.6593935854
7806,99251.9516161697
7807,364310.924830866
7808,463244.106716472
7809,392877.28874383
7810,279011.819434774
7811,281761.103061515
7812,524843.727915914
7813,553834.961979271
7814,171283.4571608
7815,162545.612873662
7816,176808.688564683
7817,131601.563682922
7818,185571.787419208
7819,232283.785551138
7820,341873.628750346
7821,497530.885324324
7822,262853.862154777
7823,319693.080690983
7824,496392.061434078
7825,272524.420950723
7826,599634.411067681
7827,83070.6091916973
7828,285313.231706231
7829,743164.01399022
7830,236928.990042579
7831,226299.124338073
7832,424729.702863667
7833,263221.165184244
7834,237294.18925266
7835,300421.479347008
7836,275145.209730147
7837,519840.609213301
7838,408329.467714184
7839,87647.5137384311
7840,194687.49650332
7841,254929.243390154
7842,120800.027391072
7843,431993.480773974
7844,232378.009044712
7845,277700.954698789
7846,292380.900559418
7847,265204.865229044
7848,332994.908636226
7849,246566.206472611
7850,175132.565944104
7851,321123.013377163
7852,192849.395255486
7853,236438.044535339
7854,229189.977676235
7855,402321.066713396
7856,112399.328076718
7857,348996.33556465
7858,405896.201393734
7859,590338.504708964
7860,408875.458611717
7861,264130.648610875
7862,603743.55460377
7863,227568.704887232
7864,203664.863111006
7865,153265.235352273
7866,375865.202343084
7867,224439.625176805
7868,99597.28668863
7869,222812.674526724
7870,527430.704108607
7871,316920.733324041
7872,90316.0626818391
7873,649770.7938583
7874,291832.645471509
7875,168774.835859128
7876,303901.26735013
7877,368699.891479044
7878,531350.748939592
7879,47529.9190035483
7880,314257.277883226
7881,422494.9601544
7882,215236.880256124
7883,253286.643431414
7884,449342.149610643
7885,830590.533599725
7886,340036.127867171
7887,381735.753502807
7888,305127.252110386
7889,285795.117753185
7890,491996.044743586
7891,254235.008211071
7892,285429.591081148
7893,197963.995648553
7894,363129.013695734
7895,149137.466166385
7896,449352.055813506
7897,172690.96970157
7898,410948.443184072
7899,161050.941434376
7900,292686.740291955
7901,118335.607987199
7902,487019.282212653
7903,577156.312497709
7904,185766.138685623
7905,603622.487434458
7906,326324.314827212
7907,101955.290128546
7908,19245.2764110788
7909,651400.775957642
7910,164394.482983428
7911,359389.648496967
7912,186212.746673119
7913,192622.553899663
7914,127502.993026143
7915,79285.1186385612
7916,514766.987649543
7917,353144.003781007
7918,374413.881274684
7919,112383.425981373
7920,150548.071808439
7921,234654.131515123
7922,552818.099328752
7923,450289.538088204
7924,378852.719764004
7925,444908.799218208
7926,227436.316535655
7927,572902.587047454
7928,464676.648119727
7929,241040.722742213
7930,256688.320535776
7931,386173.113294572
7932,55312.8341196836
7933,150481.292681133
7934,296419.185524509
7935,327151.018078954
7936,377086.298832617
7937,306506.32020512
7938,530928.786819106
7939,115518.529756568
7940,350554.464634806
7941,742669.442318741
7942,311248.214405134
7943,305837.678661039
7944,79226.1329389388
7945,236794.794222815
7946,191641.033248006
7947,105537.269315196
7948,392499.635086472
7949,387224.156242941
7950,293002.395091742
7951,144150.313846936
7952,629302.546474454
7953,219527.937440225
7954,143466.749927171
7955,280416.528922786
7956,210195.17774533
7957,261345.893082432
7958,419061.893882706
7959,110016.898798505
7960,142401.145820593
7961,152558.005724282
7962,425274.532451403
7963,200431.245075727
7964,287790.896418322
7965,177573.010937054
7966,426635.841191212
7967,129849.989725549
7968,347983.803686971
7969,499112.441856409
7970,258490.251465084
7971,390799.737206842
7972,403031.965256525
7973,337592.855642644
7974,127712.714529963
7975,113803.209640022
7976,248901.323276145
7977,230782.832460731
7978,737549.311017172
7979,120275.165012062
7980,232539.533620443
7981,562972.56173142
7982,419959.439346553
7983,436428.886477387
7984,293690.919455266
7985,204640.66593903
7986,437330.107417036
7987,172355.150582078
7988,23902.4481974879
7989,432072.122537284
7990,299019.27448123
7991,408595.73480832
7992,449811.977065291
7993,434003.851109287
7994,59137.1327051219
7995,329677.470764794
7996,259638.64381602
7997,299427.33546946
7998,445387.31910531
7999,409516.558116403
8000,371688.45535766
8001,374645.021885105
8002,455565.832872993
8003,534852.081481327
8004,296927.519089225
8005,405143.386944774
8006,336947.702839571
8007,550298.351039125
8008,143599.630604259
8009,234309.531967424
8010,493965.279206529
8011,109583.289518923
8012,195426.362164906
8013,407260.257707059
8014,294267.193997674
8015,154365.05393665
8016,96355.362042895
8017,341897.53832264
8018,489270.240332252
8019,467630.828221067
8020,228634.254968601
8021,257415.911294155
8022,92137.8559734844
8023,82879.0234239481
8024,412197.65576094
8025,165037.883284758
8026,478806.491181121
8027,227421.830399601
8028,316810.398084942
8029,312835.165212299
8030,159367.842436025
8031,529113.48420162
8032,648466.230616409
8033,425673.613307269
8034,251373.377002934
8035,270726.871729863
8036,219973.387077299
8037,512269.513392603
8038,278545.120209046
8039,154927.405820633
8040,59551.3322162976
8041,274966.767360678
8042,232764.221145653
8043,403209.631917361
8044,234598.737750555
8045,114764.576986866
8046,376998.493929667
8047,449948.343224011
8048,293044.328403864
8049,179801.950454081
8050,140041.030654459
8051,645482.914228098
8052,191736.091478032
8053,345465.226344584
8054,174717.759682949
8055,427959.730446352
8056,435948.781517557
8057,114675.114476975
8058,160194.715329865
8059,151228.411916987
8060,414114.609357649
8061,369293.49196139
8062,396967.35419811
8063,423384.887982629
8064,258920.492458237
8065,143134.711027008
8066,116319.806388743
8067,220789.131908368
8068,160565.276351885
8069,612794.551691244
8070,239343.465394952
8071,126314.864266269
8072,309580.086678278
8073,312399.106830681
8074,226644.529596287
8075,486645.926926573
8076,578350.382837127
8077,277148.652109746
8078,240306.400184682
8079,102606.170156916
8080,656648.948244405
8081,386573.068521237
8082,278080.41657759
8083,243322.026759477
8084,417163.13442724
8085,85076.6288805038
8086,265228.251290477
8087,627566.512546521
8088,273686.131566649
8089,262398.107047823
8090,232740.081863354
8091,89170.7002155284
8092,591350.290743028
8093,105803.514811633
8094,24501.6517161396
8095,141535.775930221
8096,651767.28411621
8097,100780.959746609
8098,352913.357474162
8099,820648.369357615
8100,504883.776937252
8101,549031.127165451
8102,224102.106946323
8103,280373.364638672
8104,418067.21985443
8105,463672.603688416
8106,107558.855177565
8107,268007.265777146
8108,328254.247465878
8109,305102.307087215
8110,250928.806252806
8111,509044.255569558
8112,122808.00304719
8113,200828.260753922
8114,701729.989040822
8115,315028.780096221
8116,532827.422249062
8117,88375.1006892628
8118,86961.6813423188
8119,476477.771747558
8120,349498.427881792
8121,571049.493213666
8122,304657.368822403
8123,573247.420052765
8124,154510.49381039
8125,327266.008769775
8126,370092.63059332
8127,226433.800355285
8128,275126.770807549
8129,271592.35561351
8130,392161.806805461
8131,161349.327334075
8132,282008.241143686
8133,186465.889211846
8134,348599.766066909
8135,271466.477946145
8136,371605.384803366
8137,218257.136175992
8138,40921.2402063403
8139,209395.776455825
8140,540082.237522348
8141,501914.537790024
8142,571221.062925382
8143,261709.545939347
8144,127306.13637534
8145,224065.004768285
8146,168686.830471991
8147,175352.638687013
8148,450552.275469279
8149,516477.060671887
8150,345959.945338229
8151,288875.663075738
8152,71684.902496706
8153,585983.250985414
8154,346275.72356712
8155,282258.520840051
8156,490277.830704287
8157,15795.8343567752
8158,248019.117572295
8159,232311.259672643
8160,554846.86127416
8161,407384.212753959
8162,342120.229711083
8163,193137.79430155
8164,361442.814237207
8165,441939.05691933
8166,406020.176265191
8167,221201.128727817
8168,216911.082171021
8169,251605.911321523
8170,254105.707932779
8171,351738.374798241
8172,121655.252016886
8173,697626.085291398
8174,198503.474319317
8175,511725.992264424
8176,88869.6738978541
8177,293966.87649804
8178,485240.831556596
8179,-10531.4534757901
8180,559494.71714545
8181,261816.473552625
8182,55227.8801293432
8183,52103.3615794896
8184,284628.54905281
8185,275947.669596785
8186,159165.251420691
8187,246676.472058834
8188,237392.963908385
8189,269026.823404379
8190,170182.536196892
8191,61125.3386990722
8192,582971.891846631
8193,100019.261078105
8194,257499.146159757
8195,45604.2007031084
8196,421916.422383509
8197,419573.086812543
8198,62628.3264089184
8199,378351.765906565
8200,151157.660129279
8201,514843.623317638
8202,-78.1866127572212
8203,449801.47256984
8204,311182.520444479
8205,175102.776416301
8206,194672.304438899
8207,242714.220851849
8208,107587.488394559
8209,219736.325899024
8210,216277.914979671
8211,192720.781533751
8212,163840.938763731
8213,182278.596289378
8214,247149.776121876
8215,252201.761655325
8216,96638.674119135
8217,126295.526206059
8218,466721.912698523
8219,135278.99797289
8220,133753.52513801
8221,373767.593144133
8222,428015.538000079
8223,443263.071009171
8224,220946.280126886
8225,137285.465210221
8226,199714.300316458
8227,479335.774612301
8228,233578.470021971
8229,464430.221357595
8230,109088.950130099
8231,489692.31507219
8232,395095.13267138
8233,200576.599380059
8234,124093.470813611
8235,88139.117788133
8236,459630.215815624
8237,126441.639899577
8238,341705.049805192
8239,172593.123487541
8240,88453.2727751628
8241,286734.239657558
8242,323765.821003359
8243,298616.904418709
8244,443024.556404583
8245,329771.970564402
8246,180584.684954576
8247,176398.85326747
8248,45789.4241745008
8249,249893.888787579
8250,322808.961552401
8251,515038.841153894
8252,176795.789543162
8253,271789.018356613
8254,249365.093491415
8255,289439.948255617
8256,296034.003286037
8257,261096.22371679
8258,570048.238150109
8259,50688.3052755331
8260,211137.611778391
8261,404433.726501994
8262,159649.780727377
8263,246051.042454274
8264,436285.880067299
8265,535951.730599289
8266,291926.0394805
8267,254926.483402617
8268,339659.30423882
8269,138260.282118602
8270,313822.935651932
8271,104182.239100033
8272,279321.972598296
8273,488069.694511624
8274,189681.552657521
8275,55408.3927559239
8276,389671.261024035
8277,110463.516494828
8278,39961.6306715252
8279,489805.152199748
8280,55880.6474502355
8281,232537.685787246
8282,143288.241902141
8283,270438.313047698
8284,142800.302050123
8285,333235.017075782
8286,301855.764562092
8287,447241.089765141
8288,193590.576695091
8289,177599.858652897
8290,507802.093937091
8291,185977.827582218
8292,122755.558645597
8293,148307.437484965
8294,109201.2007193
8295,270248.425876391
8296,244643.45099046
8297,351829.952811575
8298,533349.956838165
8299,471804.353999704
8300,109158.539529929
8301,324674.553623398
8302,404408.925033598
8303,89921.3208856352
8304,81210.0920900835
8305,418896.932896684
8306,136334.938121663
8307,319634.728401791
8308,465240.104819166
8309,468700.992759316
8310,716410.923633867
8311,596957.826103511
8312,190863.626625034
8313,523664.383391134
8314,108242.512714786
8315,46657.9039432294
8316,396047.974635831
8317,243304.634428772
8318,298120.49167753
8319,347929.15301674
8320,146892.185820469
8321,321108.338058842
8322,195474.309446442
8323,383340.62889024
8324,239671.68950342
8325,222946.950208611
8326,182280.358448121
8327,424704.495489616
8328,315370.478696695
8329,339232.324779939
8330,175445.224989963
8331,290512.355974347
8332,243734.016212071
8333,297474.994664366
8334,287098.184855804
8335,236916.09585747
8336,246029.926055177
8337,470548.657490915
8338,440600.684258057
8339,204967.032104679
8340,391951.589516986
8341,275771.812197868
8342,182584.237338562
8343,142869.97005538
8344,172677.525458222
8345,115350.038941512
8346,426839.763772147
8347,177652.376893396
8348,122361.636289797
8349,205272.621538138
8350,335256.478259688
8351,237132.18866171
8352,200682.524583437
8353,117378.045968755
8354,256235.678414026
8355,112880.010187062
8356,317275.73329452
8357,198708.419947652
8358,239699.777473779
8359,141664.54684029
8360,172156.827058224
8361,422198.460266864
8362,41984.0142844028
8363,302966.122500169
8364,224550.795734636
8365,434809.531105945
8366,303565.842041483
8367,343083.910953058
8368,375546.42847017
8369,206958.96835959
8370,136847.370266744
8371,176807.573491376
8372,252876.158842261
8373,127199.643882273
8374,532064.499057996
8375,381399.602965006
8376,383670.244327131
8377,141844.30936746
8378,267115.139518481
8379,108069.589102836
8380,197595.715982931
8381,102962.594094741
8382,346774.624951154
8383,230580.073161297
8384,489228.963511883
8385,188142.591696954
8386,516015.558134681
8387,370673.361391902
8388,155189.987294123
8389,173027.828634745
8390,247959.865827614
8391,154750.891571288
8392,434337.8594998
8393,265511.377507537
8394,268237.910259633
8395,411835.376943199
8396,381772.571979163
8397,498959.763496085
8398,48441.0528750321
8399,139493.934749195
8400,278041.384981314
8401,232536.413543648
8402,289820.365206117
8403,371465.814741449
8404,154479.165412425
8405,397624.481082353
8406,61762.0789092338
8407,404852.90544163
8408,208726.857421457
8409,349452.585201682
8410,370735.052993304
8411,270022.759513535
8412,317570.674765567
8413,201191.600781017
8414,420003.186994075
8415,402846.660978446
8416,727276.673851734
8417,174691.574655166
8418,220496.223951379
8419,273115.628599866
8420,282582.633137975
8421,271414.43148878
8422,254056.193641043
8423,325898.769591197
8424,53210.0880031057
8425,180612.834678421
8426,597081.958229895
8427,466841.786122848
8428,384352.868796856
8429,80944.6996064605
8430,628703.729825167
8431,526322.998465148
8432,524928.072080669
8433,342746.177081005
8434,208929.703474533
8435,62841.6359480627
8436,337860.003318146
8437,324083.944251603
8438,213396.334549294
8439,86812.6500881543
8440,254167.761196595
8441,221720.843621528
8442,488475.01069269
8443,321120.597729804
8444,175260.515405331
8445,85774.8008081405
8446,585719.045432154
8447,177134.423961443
8448,559231.015180885
8449,243198.655769277
8450,378905.222713229
8451,65764.6853548466
8452,189552.884341314
8453,123086.847298219
8454,298133.655936992
8455,92791.3571179742
8456,166634.002369365
8457,556344.951668072
8458,510226.017732587
8459,446004.654609091
8460,127364.053354547
8461,400058.251153263
8462,274654.813403076
8463,600272.747629826
8464,241448.745242063
8465,195064.835461701
8466,328911.188957929
8467,477625.448895261
8468,414963.360342961
8469,263761.077851324
8470,195472.399731197
8471,253555.250853885
8472,283175.821568916
8473,48978.4074402988
8474,296890.866045679
8475,212607.947715432
8476,221260.75575706
8477,87358.2314615976
8478,201266.996332455
8479,174748.472145247
8480,161488.476929335
8481,536990.518789011
8482,256761.509811594
8483,339584.504145265
8484,66768.6117956612
8485,482299.648158343
8486,111820.567167072
8487,582637.791582958
8488,751788.443574262
8489,224643.383665282
8490,360064.54288586
8491,452506.461098387
8492,747294.719134029
8493,444454.117103168
8494,144549.294234965
8495,155075.185489331
8496,112003.483512577
8497,422613.795559569
8498,329258.394917925
8499,203377.504411119
8500,177621.001298068
8501,303540.653922405
8502,393017.778853392
8503,83472.9575082473
8504,601835.939871062
8505,244748.086848869
8506,492315.173513619
8507,193447.171851409
8508,344794.621800517
8509,301512.167132569
8510,333418.385187987
8511,185878.434381502
8512,64459.9918002956
8513,504525.41862185
8514,248551.318286866
8515,113435.831879001
8516,572468.992613136
8517,62811.6438363337
8518,352968.04882942
8519,168941.264717287
8520,444379.773683061
8521,458610.169428956
8522,760251.445868856
8523,215277.196977931
8524,462074.92350305
8525,125121.548590204
8526,200727.934586007
8527,354596.237654576
8528,482079.13877023
8529,347199.453741558
8530,130555.757248647
8531,607388.501817301
8532,396825.4056873
8533,176181.447512518
8534,507508.563277385
8535,204446.704618965
8536,341918.310347181
8537,393971.711694639
8538,158096.517972154
8539,214018.522626353
8540,168339.859943275
8541,629309.741377724
8542,120792.99887426
8543,270338.922203713
8544,373630.236903261
8545,334342.73008908
8546,116411.926290594
8547,246275.352689438
8548,327686.879485987
8549,279261.077573156
8550,455401.483753409
8551,543164.693385772
8552,92783.9861131635
8553,526531.033565312
8554,306720.032405277
8555,251815.68095963
8556,90818.90027095
8557,290686.772171282
8558,356852.235338432
8559,321872.58932653
8560,208255.579870923
8561,392874.243926529
8562,199138.66222892
8563,589237.530251413
8564,369610.02398645
8565,609226.331827197
8566,454546.436047455
8567,541417.531476608
8568,115061.854060142
8569,385984.187289244
8570,270997.190845027
8571,107934.536446038
8572,96191.7622998168
8573,222316.546474026
8574,287843.202608137
8575,256905.592555038
8576,283430.831857718
8577,599620.033194935
8578,57664.8303542793
8579,248515.518559214
8580,232657.92767818
8581,199275.080979987
8582,259907.010139611
8583,46719.8036170532
8584,155799.33422245
8585,45491.0028493019
8586,221450.645648725
8587,529247.121423571
8588,301152.288671462
8589,248413.900894595
8590,414992.439039569
8591,229650.692273989
8592,90163.080148529
8593,197699.108042652
8594,119397.39697766
8595,280617.771875212
8596,194390.563515177
8597,316623.270741856
8598,219276.33174085
8599,188119.393616013
8600,605074.487120646
8601,767827.410582012
8602,592623.659592403
8603,233578.470021971
8604,429345.052544824
8605,316270.204987929
8606,655055.734949777
8607,251007.175260561
8608,438990.085126752
8609,1055062.75400621
8610,150870.864920418
8611,41271.1423001851
8612,209412.21980072
8613,538774.97305036
8614,326145.186155945
8615,276322.588369882
8616,312520.81921631
8617,288103.396487722
8618,175518.564788056
8619,720520.155145575
8620,509900.599702483
8621,360696.14725753
8622,470543.393099179
8623,272572.518999433
8624,151475.061544271
8625,294694.795804122
8626,410420.518190879
8627,172540.637363525
8628,599779.372604675
8629,347216.779417859
8630,198538.113824468
8631,181244.692858114
8632,98559.9365918027
8633,558090.316098588
8634,105477.389527437
8635,626916.954049889
8636,477694.357889912
8637,207603.840540475
8638,111412.817522902
8639,430416.667744669
8640,183255.070997677
8641,176419.169134387
8642,387519.131694466
8643,213138.608356609
8644,282501.645994589
8645,184325.504831972
8646,249781.478986182
8647,311253.805664964
8648,48712.8458255056
8649,134155.475981972
8650,329397.224177531
8651,237986.305435267
8652,557101.932251444
8653,870819.447976966
8654,544777.913164223
8655,530642.017922709
8656,110344.641722256
8657,417411.226509869
8658,70780.2885368149
8659,-31179.0369662356
8660,483682.59579282
8661,136972.021586932
8662,333739.232899137
8663,174870.220024309
8664,610225.680929395
8665,264362.489127767
8666,509781.490680452
8667,808623.47973051
8668,210112.590804752
8669,213244.141037261
8670,396843.555282839
8671,302133.998223555
8672,359491.676524723
8673,151412.255515429
8674,297941.836838613
8675,441312.366842694
8676,321336.979541676
8677,439857.943040709
8678,576420.090888423
8679,122972.946205997
8680,85596.6008135382
8681,276070.566347155
8682,345474.759813358
8683,432264.717210522
8684,412878.316374966
8685,103392.304483157
8686,300088.225498377
8687,60995.3114783007
8688,194593.828867579
8689,327160.828082311
8690,370040.987108129
8691,167386.156402324
8692,192285.096365408
8693,159082.933610141
8694,355787.47189542
8695,423654.575281749
8696,351237.670099461
8697,158248.253579955
8698,141291.368315829
8699,428347.941669654
8700,57197.7537229747
8701,78851.4844908327
8702,178426.809674473
8703,288085.725191808
8704,304793.562745038
8705,89823.2271186608
8706,214712.0957786
8707,88525.0141435417
8708,336410.725583599
8709,54620.7884162359
8710,811285.203211676
8711,523154.012359964
8712,159742.329187878
8713,295218.755487236
8714,574991.80955114
8715,337744.145384409
8716,459282.13280864
8717,338668.468457659
8718,503684.705459063
8719,340269.013310105
8720,539836.570127092
8721,332647.349232234
8722,548822.965462582
8723,187411.76812304
8724,275043.36148549
8725,228457.103740256
8726,144048.936849212
8727,609440.153713116
8728,254695.198414369
8729,130899.859049106
8730,534836.237979493
8731,183729.914417284
8732,283099.11867096
8733,150065.92246319
8734,186736.03652764
8735,270629.021839797
8736,112845.004600923
8737,367007.189669582
8738,467891.863618517
8739,486742.68474774
8740,407090.863052552
8741,534743.745898603
8742,318953.025112503
8743,240583.853279623
8744,445858.010741418
8745,52102.5231959363
8746,550705.852357978
8747,282137.228890715
8748,246994.775009171
8749,497636.26986416
8750,106036.151436357
8751,174011.914019387
8752,497187.632590569
8753,168551.461921504
8754,566055.662564682
8755,329587.586090596
8756,304343.873765405
8757,204520.259786025
8758,-32307.4959682253
8759,265794.376665082
8760,594791.760689274
8761,68989.722794216
8762,180780.160183777
8763,411788.211370191
8764,507789.944498348
8765,381559.938208338
8766,479803.436805074
8767,204999.144347542
8768,324989.430747875
8769,432058.112129958
8770,479524.59316755
8771,222147.743389877
8772,250289.836204967
8773,699902.297326065
8774,189536.10370012
8775,257264.164628318
8776,148755.777185049
8777,102113.983686538
8778,92863.6003670489
8779,326845.806440661
8780,326256.223355099
8781,292783.547923929
8782,194098.122551665
8783,450726.407749638
8784,267741.976631227
8785,391343.61451248
8786,162567.722568458
8787,424636.672943406
8788,293461.508561716
8789,557544.32203363
8790,81723.5171843409
8791,531090.1057587
8792,86383.3474289006
8793,670825.145906135
8794,111043.584646317
8795,114054.856385936
8796,173977.152272987
8797,129718.831512024
8798,209625.988186406
8799,158071.655227445
8800,79902.2578903849
8801,120981.324795893
8802,45899.1725808158
8803,262546.99377263
8804,87742.908170963
8805,165435.882314285
8806,530942.099083926
8807,252263.547602307
8808,471392.143674721
8809,511794.359726566
8810,196026.402920849
8811,168447.165435165
8812,99289.9521022561
8813,233162.16071437
8814,214337.423007606
8815,194367.662068891
8816,433051.361916444
8817,45498.4171427111
8818,468545.166042523
8819,292624.069847943
8820,157259.442183198
8821,316025.289111051
8822,375663.064505794
8823,305469.195484983
8824,223325.669836943
8825,58972.7731472659
8826,292443.773033889
8827,219799.373784169
8828,126958.079482831
8829,228046.626102863
8830,443856.927316487
8831,88593.0558443966
8832,243204.380146008
8833,45108.5660274998
8834,176215.035501559
8835,330688.974364893
8836,35012.4340986816
8837,476656.995670467
8838,259552.120284253
8839,303139.249810954
8840,211538.929352061
8841,148261.041128015
8842,47345.7912426276
8843,50478.3199933526
8844,284582.804107942
8845,399220.12494478
8846,272271.181486342
8847,137145.725425817
8848,495560.780323041
8849,521870.064304296
8850,294519.817654182
8851,273759.534513262
8852,309554.844912051
8853,217683.640040836
8854,187828.720180622
8855,319864.740061495
8856,394109.712177839
8857,52539.1626596104
8858,394719.643585583
8859,312468.451194883
8860,169916.15277781
8861,252921.490081052
8862,315190.210941645
8863,70523.3841104589
8864,138246.405403862
8865,231399.679057252
8866,512653.805966579
8867,473609.514004577
8868,264070.717602323
8869,321227.984229111
8870,134458.39676096
8871,187513.580174166
8872,400133.523962719
8873,544768.555337092
8874,378958.492449763
8875,479110.34524305
8876,130495.230387185
8877,383440.106886087
8878,227875.299268041
8879,207866.451364743
8880,763947.955764177
8881,193135.627365676
8882,183575.734001556
8883,477646.128891558
8884,325969.072482973
8885,205571.558149413
8886,452412.228584052
8887,378168.638414414
8888,87086.8255250271
8889,373974.657879907
8890,468833.929187609
8891,514262.515203997
8892,232901.386040108
8893,494744.406652149
8894,417818.686001372
8895,419821.944573095
8896,112297.548347083
8897,244025.196001053
8898,307313.95049689
8899,154930.424432686
8900,428040.474719625
8901,70013.3160003722
8902,237045.643222617
8903,2229.39592206898
8904,383637.800872986
8905,632319.668122235
8906,570372.508158017
8907,129217.169042499
8908,503889.811293988
8909,505118.469612667
8910,395428.815371992
8911,107282.871717895
8912,126663.870519752
8913,118394.67301991
8914,119915.96959033
8915,55415.6519180226
8916,100270.323592511
8917,94483.792035959
8918,327206.48570283
8919,295082.843662313
8920,192464.270728187
8921,566092.972669039
8922,549475.815840605
8923,373343.460202875
8924,365580.63549177
8925,272298.210986701
8926,302655.598119795
8927,289838.341601196
8928,84275.7261186788
8929,239060.905147747
8930,145736.234635078
8931,184541.177915709
8932,522500.742388504
8933,462285.595989659
8934,392019.159825034
8935,305365.815323486
8936,550755.090788059
8937,194798.495968078
8938,568803.148822488
8939,146733.050509976
8940,246837.333345598
8941,556485.083707117
8942,329844.567411308
8943,176004.199731321
8944,275778.933413594
8945,311779.289034544
8946,448487.43804767
8947,244238.47811239
8948,175116.30931353
8949,150994.541299385
8950,221110.164933696
8951,420117.898233998
8952,603046.557485651
8953,109025.149788027
8954,203327.717169721
8955,222212.809106264
8956,148904.052733592
8957,269068.452656134
8958,248526.798204632
8959,405872.537869609
8960,870451.018271653
8961,553027.285781408
8962,333345.350618242
8963,577321.001241622
8964,996789.553384603
8965,417146.536055197
8966,283165.630999388
8967,116985.796678692
8968,453466.166519748
8969,501474.690311799
8970,76740.5581217919
8971,152337.317734472
8972,303335.648871967
8973,445032.038123838
8974,586563.145461293
8975,157620.404223825
8976,180638.966911656
8977,96994.2130187267
8978,304109.82119954
8979,153701.345321626
8980,155745.016465432
8981,177981.032310079
8982,185916.286761364
8983,177986.23005897
8984,206013.80937666
8985,260499.200082909
8986,117049.475104382
8987,397383.818907297
8988,104905.16516507
8989,330001.361102356
8990,253453.977420702
8991,285191.703245264
8992,189611.198720785
8993,288992.502834351
8994,570929.229785899
8995,397998.240298261
8996,528056.164928599
8997,446587.003297597
8998,560063.812876677
8999,317184.730421553
9000,352387.962471039
9001,475423.568247334
9002,305485.3721762
9003,189281.034121513
9004,207050.678228867
9005,753585.856351072
9006,31644.0191853556
9007,166985.327160578
9008,307444.572127854
9009,96288.2448417371
9010,526218.148988496
9011,294852.67872146
9012,208678.07567914
